Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Error,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time
0.0594608783721923,0.9745161533355712,7.987022399902344e-05,0.0155787467956542,1.0502240657806396,obj_000048_0,6.0,"5,8,5,1,3,0","5.135426044464111,5.229803800582886,4.355945110321045,3.836899518966675,3.2890799045562744,2.720813512802124","1.0,1.0,1.0,1.0,1.0,1.0","38.45234060287476,37.22160816192627,30.238909482955933,31.244981288909912,25.08905506134033,22.39424443244934","18.216451168060303,17.036027193069458,13.51055097579956,13.099771976470947,10.462538719177246,9.199966192245483","7.890041828155518,8.300926208496094,6.278982877731323,8.26398777961731,6.260631561279297,5.660146713256836","obj_000061_1,obj_000036_0,obj_000059_0,obj_000010_0,obj_000061_0,obj_000048_0","True,True,True,True,True,True","['obj_000061_1'],['obj_000036_0'],['obj_000059_0'],['obj_000010_0'],['obj_000061_0'],['obj_000048_0']","33.459969997406006,22.183780193328857,19.734309196472168,27.0525484085083,17.782214879989624,20.211432933807373","True,True,True,True,True,True","obj_000061_0,obj_000010_0,obj_000061_1,obj_000036_0,obj_000059_0","finished,finished,finished,finished,finished,finished",,True,"obj_000048_0,obj_000061_0,obj_000010_0,obj_000061_1,obj_000036_0,obj_000059_0",,6,0,0,0,0,6,0,6,0,unstructured_128,trial_2026-02-27_01-35-20__short_test__dg_only/unstructured_128__obj_000048_0__dg_only,dg_only,386.8026337623596
24.519259452819824,61.70331335067749,0.0001018047332763,0.0289504528045654,86.25220990180969,obj_000041_0,11.0,"9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,0.0","4.391091108322144,4.3075597286224365,4.363602876663208,4.141283988952637,3.8297507762908936,4.114633560180664,3.906790971755981,3.955573558807373,3.812912940979004,4.15660834312439,3.870870351791382","1.0,1.0,0.3333333333333333,1.0","36.71772217750549,33.940104722976685,28.757465839385983,23.79645419120789","17.809762477874756,14.02284049987793,11.206727504730225,11.326355457305908","7.892802953720093,9.953012466430664,8.69768238067627,4.056217908859253","obj_000074_0,obj_000078_0,obj_000027_0,obj_000041_0","True,True,True,True","['obj_000074_0'],['obj_000078_0'],['obj_000027_0'],['obj_000041_0']","40.19990468025208,33.13090658187866,32.91456151008606,21.459777116775516","True,True,True,True","obj_000074_0,obj_000027_0,obj_000078_0","finished,finished,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000074_0,obj_000027_0,obj_000078_0,obj_000041_0",,4,0,0,0,7,4,0,4,0,structured_198,trial_2026-02-27_01-35-20__short_test__dg_only/structured_198__obj_000041_0__dg_only,dg_only,618.097817659378
0.0376863479614257,0.879645586013794,0.000126838684082,0.026526927947998,0.9444737434387208,obj_000070_0,10.0,"8.0,4.0,10.0,7.0,7.0,7.0,3.0,0.0","5.26408839225769,5.033796310424805,4.918719530105591,4.351722002029419,3.90472674369812,3.557814598083496,2.879206657409668,2.9923784732818604","0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333","39.09170556068421,38.1560275554657,55.58611273765564,32.1634156703949,32.4802451133728,27.935822248458862,24.99235343933105,27.864713430404663","18.528519868850708,16.82321524620056,16.92906141281128,15.245205163955688,15.477284908294678,11.475057363510132,10.614168643951416,6.511197090148926","8.437682628631592,9.877172470092772,26.88428401947021,6.365065336227417,7.428402662277222,7.76016092300415,6.415254592895508,13.885124921798706","obj_000077_1,obj_000071_1,obj_000078_2,obj_000077_0,obj_000078_0,obj_000078_1,obj_000071_0,obj_000070_0","True,True,True,True,True,True,False,True","['obj_000077_1'],['obj_000078_2', 'obj_000071_1'],['obj_000078_2'],['obj_000077_0'],['obj_000069_1', 'obj_000078_0', 'obj_000078_1', 'obj_000072_0', 'obj_000071_0', 'obj_000079_0'],['obj_000078_1'],[],['obj_000070_0']","28.38089942932129,39.54239726066589,26.28612756729126,21.353353261947632,17.17610740661621,16.07321071624756,14.625555038452148,17.162723064422607","True,False,True,True,True,True,False,True","obj_000078_0,obj_000077_0,obj_000079_0,obj_000078_1,obj_000078_2,obj_000077_1","finished,finished,finished,finished,finished,finished,no_valid_grasps_found,finished,no_valid_grasps_found,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000078_0,obj_000077_0,obj_000070_0,obj_000079_0,obj_000069_1,obj_000078_1,obj_000078_2,obj_000072_0,obj_000077_1,obj_000071_0",,8,0,2,0,0,7,1,10,0,unstructured_105,trial_2026-02-27_01-35-20__short_test__dg_only/unstructured_105__obj_000070_0__dg_only,dg_only,559.0538921356201
0.0595479011535644,1.0532989501953125,0.0001275539398193,0.110257863998413,1.2238521575927734,obj_000048_0,8.0,"5.0,8.0,5.0,1.0,3.0,0.0","20.662112951278687,28.01278781890869,24.27261567115784,12.916386127471924,29.526506423950195,7.07449746131897","1.0,1.0,1.0,1.0,1.0,1.0","55.40024209022522,59.84787917137146,61.63614797592163,91.90970373153688,70.30950164794922,26.596068382263184","17.848728895187378,16.741814613342285,15.84366488456726,13.367718935012816,11.33020830154419,10.42042112350464","9.587257385253906,8.414828777313232,15.031211137771606,59.42660689353943,24.36793828010559,4.247766971588135","obj_000061_1,obj_000036_0,obj_000059_0,obj_000010_0,obj_000061_0,obj_000048_0","True,True,True,True,True,True","['obj_000061_1'],['obj_000025_2', 'obj_000036_0'],['obj_000059_0'],['obj_000010_0'],['obj_000061_0'],['obj_000048_0']","26.912755727767944,20.67226481437683,22.5964150428772,20.32128858566284,21.12714409828186,20.988932609558105","True,True,True,True,True,True","obj_000061_0,obj_000010_0,obj_000061_1,obj_000036_0,obj_000059_0","finished,no_valid_grasps_found,finished,finished,finished,no_valid_grasps_found,finished,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000025_2,obj_000048_0,obj_000061_0,obj_000010_0,obj_000061_1,obj_000036_0,obj_000059_0",,6,0,2,0,0,6,0,7,0,unstructured_128,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/unstructured_128__obj_000048_0__dg_into_vlm,dg_into_vlm,601.3950672149658
0.0388007164001464,0.976215124130249,0.0001478195190429,0.0377724170684814,1.0533626079559326,obj_000056_1,15.0,"2,4,8,9,0,9,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","109.31045699119568,65.70085620880127,67.88252925872803,57.33630323410034,13.20878267288208,28.22968697547913,26.379192113876343,28.99560046195984,51.73852515220642,4.910297870635986,6.056690692901611,7.8677451610565186,5.695005655288696,6.3736348152160645,4.623839378356934,7.414422512054443,5.294102668762207,7.082935571670532,6.128164291381836,8.547155380249023,4.952603340148926,6.058507680892944,5.428030729293823,5.693832635879517","1.0,1.0,1.0,1.0,1.0,1.0,1.0","163.81041073799133,114.296550989151,122.66723251342772,80.84191513061523,73.8425989151001,53.33025598526001,72.40251326560974","31.75096368789673,26.421056270599365,23.950677394866943,21.079538345336918,18.10330009460449,13.199604749679564,10.61728811264038","12.703280925750732,13.131334781646729,21.9421489238739,24.97695517539978,23.15962290763855,5.711466312408447,5.408461570739746","obj_000005_0,obj_000052_0,obj_000122_0,obj_000128_1,obj_000128_0,obj_000059_0,obj_000135_0","True,True,True,True,True,True,True","['obj_000005_0', 'obj_000122_0', 'obj_000052_0', 'obj_000128_1'],['obj_000052_0'],['obj_000122_0', 'obj_000056_1', 'obj_000021_0', 'obj_000135_0'],['obj_000128_1'],['obj_000128_0'],['obj_000059_0'],['obj_000135_0', 'obj_000021_0']","39.32667112350464,21.75147700309753,34.08401823043823,33.11436176300049,42.999988079071045,19.00411820411682,32.523993253707886","True,True,True,True,True,True,True","obj_000052_0,obj_000059_0,obj_000029_0,obj_000005_0,obj_000128_1,obj_000128_0,obj_000122_0","finished,finished,finished,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished,no_valid_grasps_found,finished,finished,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",False,"obj_000052_0,obj_000059_0,obj_000005_0,obj_000128_1,obj_000135_0,obj_000021_0,obj_000056_1,obj_000128_0,obj_000122_0",obj_000029_0,7,0,1,5,2,7,0,9,1,structured_590,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/structured_590__obj_000056_1__dg_into_vlm,dg_into_vlm,1339.837728023529
0.0383210182189941,0.9731979370117188,0.0001506805419921,0.0735611915588378,1.0856270790100098,obj_000079_1,15.0,"0,6,6,7,4,3,2,2,3,5,5,2,2,3,3,3,3,3,3,3,1","9.137381315231323,9.31166958808899,12.439926624298096,46.36177968978882,18.48943901062012,35.16271662712097,30.30611562728882,30.18586158752441,38.14636993408203,27.934744119644165,28.963541984558105,25.374921321868896,24.87137985229492,20.43542957305908,13.14234185218811,25.059601545333862,13.265362977981567,13.121429443359377,16.612410068511963,51.61544394493103,35.58765125274658","0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0","37.573641300201416,70.38142967224121,41.53776788711548,50.63963317871094,55.50761961936951,98.26855540275574,39.62350273132324,101.00257539749146","12.857885360717772,12.035808563232422,11.125075578689575,9.29861617088318,6.669491767883301,5.814443826675415,5.923565864562988,5.299105644226074","6.584015607833862,6.644705533981323,6.977513074874878,6.217274904251099,5.832359313964844,5.44906210899353,4.2275378704071045,3.901115655899048","obj_000059_1,obj_000050_0,obj_000047_0,obj_000012_0,obj_000059_0,obj_000054_0,obj_000059_1,obj_000003_0","False,True,True,True,True,True,True,True","[],['obj_000059_0', 'obj_000073_0', 'obj_000054_0', 'obj_000079_1', 'obj_000069_0', 'obj_000059_1', 'obj_000012_0', 'obj_000050_0', 'obj_000050_1', 'obj_000047_0', 'obj_000003_0', 'obj_000079_0'],['obj_000079_1', 'obj_000069_0', 'obj_000012_0', 'obj_000050_1', 'obj_000047_0'],['obj_000059_0', 'obj_000073_0', 'obj_000054_0', 'obj_000059_1', 'obj_000069_0', 'obj_000079_1', 'obj_000012_0', 'obj_000050_1', 'obj_000003_0', 'obj_000079_0'],['obj_000059_0'],['obj_000054_0'],['obj_000059_1'],['obj_000003_0']","28.071120977401733,21.370917797088623,20.22414207458496,22.346914768218998,19.333335161209103,20.7723069190979,21.53598022460937,32.59100270271301","False,True,True,True,True,True,True,True","obj_000047_0,obj_000012_0,obj_000013_0,obj_000054_0,obj_000050_0,obj_000059_1,obj_000059_0","no_valid_motion_plan_found,finished,finished,finished,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished,finished,no_valid_grasps_found,finished,no_valid_grasps_found,grasp_choice_failed,grasp_choice_failed,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",False,"obj_000050_1,obj_000079_1,obj_000054_0,obj_000069_0,obj_000012_0,obj_000050_0,obj_000047_0,obj_000003_0,obj_000079_0,obj_000059_1,obj_000073_0,obj_000059_0",obj_000013_0,8,0,2,2,3,7,1,12,1,unstructured_36,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/unstructured_36__obj_000079_1__dg_into_vlm,dg_into_vlm,1042.8707139492035
0.0560667514801025,0.9974322319030762,0.0002527236938476,0.0787534713745117,1.1333436965942385,obj_000045_0,7.0,"5.0,0.0,0.0,0.0,0.0,3.0,0.0","17.261857986450195,7.05081844329834,6.497249841690064,6.51143217086792,8.846604108810425,28.96649050712585,10.405611276626589","1.0,1.0,1.0","55.26317095756531,53.76184153556824,30.47932195663452","9.823535203933716,12.757999658584597,11.0679349899292","22.982673168182373,7.285874843597412,4.362489700317383","obj_000078_0,obj_000043_0,obj_000045_0","True,True,True","['obj_000078_0'],['obj_000043_0'],['obj_000045_0']","55.283984661102295,60.10662627220154,28.357346534729004","True,True,True","obj_000035_0,obj_000078_0,obj_000058_0,obj_000043_0","finished,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000045_0,obj_000078_0,obj_000043_0","obj_000035_0,obj_000058_0",3,0,0,0,4,3,0,3,2,structured_233,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/structured_233__obj_000045_0__dg_into_vlm,dg_into_vlm,455.29460167884827
25.143527507781982,61.71410298347473,7.414817810058594e-05,0.0257306098937988,86.88392043113708,obj_000041_0,6.0,"10,11,11,10,10,0","106.85236883163452,66.40739250183105,95.56251692771912,105.82804203033449,12.202105045318604,8.903275489807129","1.0,1.0,1.0,1.0","145.7099883556366,139.7957181930542,34.87152433395386,29.51861262321472","17.527026653289795,15.790185451507568,11.834282398223875,11.690485000610352","14.907166004180908,12.78275203704834,5.944342374801636,4.471070289611816","obj_000078_0,obj_000074_0,obj_000027_0,obj_000041_0","True,True,True,True","['obj_000078_0'],['obj_000074_0'],['obj_000027_0'],['obj_000015_0', 'obj_000041_0']","43.38874840736389,33.58616828918457,39.21606659889221,44.797205209732056","True,True,True,True","obj_000074_0,obj_000078_0,obj_000027_0","finished,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000078_0,obj_000015_0,obj_000074_0,obj_000041_0,obj_000027_0",,4,0,0,0,2,4,0,5,0,structured_198,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/structured_198__obj_000041_0__dg_into_vlm,dg_into_vlm,878.0945935249329
0.0526127815246582,1.0304596424102783,0.0001299381256103,0.026456594467163,1.1101536750793457,obj_000070_0,6.0,"8.0,10.0,6.0,0.0","76.08405184745789,31.260592460632324,58.99958539009094,6.541187524795532","0.3333333333333333,1.0,1.0,1.0","139.49230933189392,77.33622622489929,85.01823735237122,26.99465537071228","18.41628479957581,15.914272785186768,13.997641801834106,10.519697427749634","38.26456522941589,24.536456823349,7.034127712249756,5.2231762409210205","obj_000077_1,obj_000078_2,obj_000074_0,obj_000070_0","True,True,True,True","['obj_000071_1', 'obj_000077_1', 'obj_000078_2'],['obj_000078_2'],['obj_000074_0'],['obj_000070_0']","31.27087664604187,22.17929458618164,23.972980260849,26.397995948791504","False,True,True,True","obj_000077_1,obj_000074_0,obj_000078_2","finished,finished,no_valid_grasps_found,finished,no_valid_grasps_found,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000074_0,obj_000078_2,obj_000070_0",obj_000077_1,4,0,2,0,0,4,0,3,1,unstructured_105,trial_2026-02-27_01-35-22__short_test__dg_into_vlm/unstructured_105__obj_000070_0__dg_into_vlm,dg_into_vlm,516.9908347129822
25.076515674591064,64.03432726860046,8.0108642578125e-05,0.0265367031097412,89.13783812522888,obj_000041_0,9.0,"11,4,4,0,4,4,4,4,4,31,4,5,5,4,0,4,4,4,4,8,0","10.090687036514282,10.243468284606934,7.3615946769714355,8.35677719116211,6.84385871887207,13.092755794525146,10.415276765823364,4.87175440788269,8.450353860855103,11.39205241203308,7.909638166427612,5.486355066299439,14.03472638130188,10.11427116394043,28.07931470870972,5.307664632797241,10.732641696929932,5.578240156173706,8.624618530273438,14.95855712890625,6.017071723937988","1.0,1.0,1.0","41.06607723236084,45.22298169136048,32.301451206207275","17.437032461166382,17.9663245677948,15.640647411346436","6.444985628128052,6.90770959854126,5.307755947113037","obj_000027_0,obj_000044_0,obj_000041_0","True,True,True","['obj_000027_0'],['obj_000044_0'],['obj_000041_0']","32.75461411476135,37.59021878242493,36.58336663246155","True,True,True","obj_000044_0,obj_000027_0","finished,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,finished,finished",,True,"obj_000044_0,obj_000027_0,obj_000041_0",,3,0,0,6,0,3,0,3,0,structured_198,trial_2026-02-27_01-35-21__short_test__vlm_only/structured_198__obj_000041_0__vlm_only,vlm_only,695.3533058166504
0.0373694896697998,0.8983204364776611,0.0001041889190673,0.0462434291839599,0.9824442863464355,obj_000070_0,6.0,"4.0,10.0,7.0,5.0,0.0","29.743844985961918,22.890157222747803,10.825754880905151,45.03563952445984,7.3385679721832275","1.0,1.0,0.6666666666666666,1.0,1.0","61.45491051673889,52.495495319366455,55.35515189170837,71.23641228675842,27.156388998031616","17.656996726989746,15.877163887023926,13.867014169692991,12.37598705291748,9.056637525558472","7.577347993850708,7.316245317459106,24.63699841499329,7.789122581481934,5.267483711242676","obj_000071_1,obj_000078_2,obj_000077_1,obj_000074_0,obj_000070_0","False,True,True,True,True","[],['obj_000078_2'],['obj_000077_1'],['obj_000074_0'],['obj_000070_0']","29.935211181640625,24.903533697128296,23.728415966033936,23.96150684356689,27.832534074783325","False,True,True,True,True","obj_000071_1,obj_000074_0,obj_000078_2,obj_000077_1","finished,finished,finished,finished,no_valid_grasps_found,finished","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION",True,"obj_000077_1,obj_000074_0,obj_000078_2,obj_000070_0",obj_000071_1,5,0,1,0,0,4,1,4,1,unstructured_105,trial_2026-02-27_01-35-21__short_test__vlm_only/unstructured_105__obj_000070_0__vlm_only,vlm_only,468.5654776096344
