Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time,Error
"5.647986173629761,5.593802690505981","26.54364919662476,25.90549373626709","2.5272369384765625e-05,2.5510787963867188e-05","2.86102294921875e-06,2.384185791015625e-06","32.191848278045654,31.499519109725952","blue box.,blue box.",3.0,"3.0,2.0,0.0","51.84335708618164,5.034236192703247,4.8449482917785645","0.6301252841949463,0.3926558196544647,0.8073097467422485","76.1350347995758,100.70436429977416,26.44705390930176","12.642302751541138,10.571832656860352,12.748517274856567","3.698765277862549,74.9256899356842,3.19431209564209","yellow mustard,window cleaner,blue box","True,True,True","['yellow mustard'],['window cleaner'],['blue box']","45.968666553497314,38.58361792564392,42.39986538887024","False,True,True",,"finished,finished,finished",True,"window cleaner,blue box",,3,0,0,0,0,3,0,2,0,1,trial_manual__real_trials__human/real_human_new_scene1_exp2,human,0.0,"MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION"
5.591826915740967,26.463016033172607,2.384185791015625e-05,2.1457672119140625e-06,32.05501461029053,blue box.,3.0,"3.0,2.0,0.0","38.58116316795349,14.733638525009155,7.095847606658936","0.6646031141281128,0.4579363465309143,0.299934983253479","60.5266478061676,62.26325225830078,26.80828070640564","10.375754117965698,11.034968614578249,9.682968854904177","3.678512096405029,30.779110193252563,3.408521175384521","yellow mustard,window cleaner,blue box","True,True,True","['yellow mustard'],['window cleaner'],['blue box']","38.92808818817139,41.472514152526855,44.885223150253296","True,True,True",,"finished,finished,finished",True,"yellow mustard,window cleaner,blue box",,3,0,0,0,0,3,0,3,0,1,trial_manual__real_trials__human/real_human_new_scene1_exp3,human,0.0,"MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION"
5.636637449264526,26.492850303649902,2.6226043701171875e-05,2.384185791015625e-06,32.12967038154602,black box.,4.0,"8,9,8,0","2.4069197177886963,2.1272075176239014,2.2805793285369877,2.286773681640625","0.3233359456062317,0.2274763286113739,0.3932043313980102,0.6111411452293396","46.736761808395386,50.318166971206665,38.66645789146423,47.62904620170593","29.42965817451477,35.967923402786255,24.01885461807251,25.56543636322021","5.85958456993103,4.982073783874512,5.134748458862305,4.747001886367798","green soda bottle,green soda bottle,white box,black box","False,True,True,True","[],['green soda bottle'],['white box'],['black box']","39.76464796066284,41.903544187545776,49.10911560058594,57.76264762878418","False,True,True,True",,"finished,finished,finished,finished",True,"black box,green soda bottle,white box",,4,0,0,0,0,3,1,3,0,3,trial_2025-12-08_16-19-00__scene3__dg_only/3__exp_3__black_box___dg_only,dg_only,693.7233736515045,
5.681885957717896,26.69120955467224,2.6702880859375e-05,2.1457672119140625e-06,32.373281717300415,black box.,4.0,"8,19,8,0","2.2933812141418457,2.4232583045959477,1.938973426818848,2.402880907058716","0.1981880366802215,0.428507000207901,0.3342914879322052,0.6536691188812256","55.33121228218079,40.9367105960846,34.63186502456665,33.4878032207489","24.295140266418457,26.715331315994263,22.16742849349976,20.57820177078247","19.751200675964355,4.461938142776489,3.974977016448975,3.872479915618897","green soda bottle,white box,white bottle,black box","True,True,True,True","['green soda bottle'],['white box'],['white bottle'],['black box']","38.109943151474,42.26767182350159,52.26526069641113,36.75110697746277","True,True,True,True",,"finished,finished,finished,finished",True,"black box,green soda bottle,white box,white bottle",,4,0,0,0,0,4,0,4,0,3,trial_2025-12-08_16-19-00__scene3__dg_only/3__exp_2__black_box___dg_only,dg_only,636.1444442272186,MotionGenStatus.TRAJOPT_FAIL
5.712140321731567,26.38532042503357,3.600120544433594e-05,3.576278686523437e-06,32.097663164138794,black box.,3.0,"8.0,8.0,0.0","2.106034994125366,2.317990064620972,2.6253879070281982","0.2033422291278839,0.4278599619865417,0.2194578945636749","87.14139342308044,42.34304571151733,37.57553386688232","23.962730407714844,27.648457527160645,23.332318544387817","52.174952268600464,5.023889541625977,4.872441530227661","green soda bottle,white bottle,black box","True,True,True","['green soda bottle'],['white bottle'],['black box']","55.55540680885315,50.88888955116272,37.65018343925476","True,True,True",,"finished,finished,finished",True,"black box,green soda bottle,white bottle",,3,0,0,0,0,3,0,3,0,3,trial_2025-12-08_16-19-00__scene3__dg_only/3__black_box___dg_only,dg_only,489.5862715244293,"MotionGenStatus.IK_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.IK_FAIL"
5.662445783615112,26.14193630218506,3.5762786865234375e-05,3.0994415283203125e-06,31.80458641052246,black box.,4.0,"13,12,7,0","33.404486417770386,25.093624591827396,41.27744817733765,14.454427242279053","0.1890658289194107,0.2938196361064911,0.2926624715328216,0.5050371885299683","77.91880369186401,75.24259448051453,90.11047530174255,55.40725898742676","27.29117488861084,32.41814184188843,30.020680904388428,23.99101519584656","5.453596830368042,10.190295457839966,11.685878276824951,4.88353157043457","orange fruit,green soda bottle,white box,black box","False,True,True,True","[],['green soda bottle'],['white box'],['black box']","40.165549516677856,41.54068946838379,52.50063800811768,40.21202564239502","False,True,True,True",,"finished,finished,finished,finished",True,"black box,green soda bottle,white box",,4,0,0,0,0,3,1,3,0,3,trial_2025-12-08_16-50-14__scene3__dg_into_vlm/3__exp_2__black_box___dg_into_vlm,dg_into_vlm,939.3917243480682,"MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION"
5.611255645751953,26.4267807006836,2.813339233398437e-05,2.86102294921875e-06,32.0382354259491,black box.,3.0,"9,7,11,0","48.148589849472046,24.176311254501343,26.84919571876526,4.670143127441406","0.2667155265808105,0.3807739019393921,0.5704050064086914","89.86613059043884,67.06722736358643,71.97309565544128","28.1239755153656,28.23233318328857,25.17703127861023","5.014524698257446,7.248608350753784,3.817249536514282","green soda bottle,white box,black box","True,True,True","['green soda bottle'],['white box'],['black box']","47.43117022514343,47.12368702888489,38.18287801742554","True,True,True",,"finished,finished,finished",True,"black box,green soda bottle,white box",,3,0,0,0,0,3,0,3,0,3,trial_2025-12-08_16-50-14__scene3__dg_into_vlm/3__black_box___dg_into_vlm,dg_into_vlm,723.8580861091614,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
5.639165163040161,27.25766015052796,2.5033950805664062e-05,2.384185791015625e-06,32.897032260894775,black box.,4.0,"11,9,11,0","34.90805196762085,31.044921159744263,63.98152184486389,6.751831293106079","0.2675164937973022,0.3644586503505707,0.302420049905777,0.270088791847229","96.94004988670348,73.54110336303711,109.55997943878174,40.82492280006409","27.912474870681763,29.97324085235596,30.40978217124939,22.642448663711548","5.577728271484375,5.042593002319336,7.709468364715576,3.56620192527771","green soda bottle,white box,white bottle,black box","True,True,True,True","['green soda bottle'],['white box'],['white bottle'],['black box']","44.85422158241272,56.24224662780762,40.58926844596863,46.87319660186768","True,True,True,True",,"finished,finished,finished,finished",True,"black box,green soda bottle,white box,white bottle",,4,0,0,0,0,4,0,4,0,3,trial_2025-12-08_16-50-14__scene3__dg_into_vlm/3__exp_3__black_box___dg_into_vlm,dg_into_vlm,838.6743721961975,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
5.756572484970093,26.86927461624145,3.647804260253906e-05,3.814697265625e-06,32.626038789749146,black box.,4.0,"9,-1,0,12,0","124.34419870376588,68.54364204406738,47.6048641204834,146.15674376487732,8.710795164108276","0.3673087656497955,0.8075433969497681,0.2445432096719741,0.6888114213943481","167.93789386749268,157.79507541656494,182.47032594680783,44.26200127601624","26.11538577079773,26.2376229763031,23.48634648323059,25.192193031311035","8.892814874649048,4.428454875946045,6.022515535354614,3.818915605545044","white box,blue box,green soda bottle,black box","True,True,True,True","['white box'],['blue box'],['green soda bottle'],['black box']","41.101234674453735,36.88468551635742,174.20551538467407,48.732773780822754","True,True,True,True",,"finished,finished,finished,finished",True,"blue box,green soda bottle,white box,black box",,4,0,0,0,0,4,0,4,0,3,trial_2025-12-08_18-00-46__scene3__vlm_dg/3__black_box___vlm_dg,vlm_dg,1183.9363479614258,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
5.710463762283325,26.279289484024048,2.1457672119140625e-05,2.86102294921875e-06,31.98994493484497,black box.,7.0,"8.0,2.0,9.0,1.0,13.0,0.0","86.48847222328186,47.99021291732788,58.77181029319763,115.38793182373048,119.19093942642212,66.53743934631348","0.4510991871356964,0.1854277551174163,0.2733838260173797,0.2103995084762573,0.2735506594181061,0.4372168183326721","137.88351941108704,92.898695230484,95.58800148963928,157.60686659812927,156.8304944038391,99.28349256515504","24.50452208518982,26.33574914932251,25.02513074874878,31.526716470718384,26.007152795791622,19.71679306030273","19.189087390899655,4.586063861846924,5.270473957061768,4.006325483322144,3.8418993949890137,4.333942174911499","white box,bleach bottle,green soda bottle,bleach bottle,white bottle,black box","True,False,True,True,True,True","['white box'],[],['green soda bottle'],['bleach bottle'],['white bottle'],['black box']","37.22841811180115,36.50186347961426,41.87709283828735,36.9461236000061,39.13573861122131,53.31507086753845","True,False,True,True,True,True","jello box,orange bottle","finished,no_valid_grasps_found,finished,finished,finished,finished,finished",True,"black box,bleach bottle,white box,white bottle,green soda bottle","jello box,orange bottle",6,0,1,0,0,5,1,5,2,3,trial_2025-12-08_18-00-46__scene3__vlm_dg/3__exp_3__black_box___vlm_dg,vlm_dg,1494.9773716926577,"MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION"
5.746147155761719,27.005010843276978,2.002716064453125e-05,2.384185791015625e-06,32.75137901306152,black box.,11.0,"5.0,1.0,9.0,6.0,1.0,4.0,5.0,2.0,5.0,0.0","18.060590744018555,82.118656873703,20.35489010810852,184.26067519187927,58.98337292671204,104.51214694976808,88.21110892295837,75.34426736831665,57.00792074203491,30.75781273841858","0.2874705195426941,0.2189148366451263,0.6484055519104004,0.7762612104415894,0.3619836270809173,0.3296175897121429,0.7209860682487488,0.1951616257429123,0.2106778025627136,0.2627549171447754","57.73042845726013,122.57221460342409,67.26410436630249,224.79977560043332,101.30328679084778,136.33646392822266,125.63335180282591,111.04629397392272,88.61780047416687,63.29492902755737","23.929993629455566,18.48576331138611,32.80680584907532,27.11716318130493,27.308858633041385,19.543882131576535,24.36824059486389,24.13957023620605,19.200331211090088,20.34644627571106","5.479160070419312,6.50761342048645,3.870955228805542,4.362659215927124,4.588619232177734,3.9711196422576895,4.428689241409302,3.2101426124572754,3.596790075302124,4.7672107219696045","green soda bottle,bleach bottle,jello box,white box,green soda bottle,window cleaner,blue box,bleach bottle,green soda bottle,black box","False,False,True,True,False,True,True,True,True,True","[],[],['jello box'],['white box'],[],['window cleaner'],['blue box'],['bleach bottle'],['green soda bottle'],['black box']","40.82493829727173,50.79733848571777,47.34717392921448,43.72521901130676,50.87027049064636,53.12707185745239,57.58759927749634,43.96634268760681,40.312729358673096,35.71999764442444","False,False,True,True,False,True,True,True,True,True",,"finished,finished,finished,finished,finished,finished,finished,finished,no_valid_grasps_found,finished,finished",True,"black box,bleach bottle,window cleaner,white box,jello box,blue box,green soda bottle",,10,0,1,0,0,7,3,7,0,3,trial_2025-12-08_18-00-46__scene3__vlm_dg/3__exp_2__black_box___vlm_dg,vlm_dg,2241.231396436692,
5.935183048248291,26.854238986969,2.9325485229492188e-05,3.0994415283203125e-06,32.78966498374939,black box.,3.0,"19,11,0","5.327908515930176,3.780202627182007,4.1640214920043945","0.2285553812980651,0.4188157320022583,0.373730719089508","69.9902982711792,45.54063963890076,53.79170489311218","30.186383485794067,27.28731870651245,30.417579174041748","22.578083276748657,5.049110889434815,4.984658241271973","green soda bottle,white bottle,black box","True,True,True","['green soda bottle'],['white bottle'],['black box']","35.627519607543945,49.96075367927551,48.83875274658203","True,True,True",,"finished,finished,finished",True,"black box,green soda bottle,white bottle",,3,0,0,0,0,3,0,3,0,3,trial_2025-12-08_14-48-49__scene3__human/3__black_box___human,human,578.7114150524139,MotionGenStatus.TRAJOPT_FAIL
5.710531949996948,26.604300022125244,1.4066696166992188e-05,2.384185791015625e-06,32.315011501312256,black box.,3.0,"12,12,0","18.52886390686035,14.591222286224363,6.76115870475769","0.1968187540769577,0.3867799937725067,0.3600733876228332","58.70879077911377,61.96622967720032,46.39434099197388","24.338070392608643,29.725160837173465,25.897869348526","4.690607309341431,7.990289211273193,4.540125846862793","green soda bottle,white bottle,black box","True,True,True","['green soda bottle'],['white bottle'],['black box']","37.68590545654297,35.174354791641235,33.932154178619385","True,True,True",,"finished,finished,finished",True,"black box,green soda bottle,white bottle",,3,0,0,0,0,3,0,3,0,3,trial_2025-12-08_14-48-49__scene3__human/3__exp_2__black_box___human,human,681.606707572937,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
5.670884609222412,26.903876304626465,2.5272369384765625e-05,3.0994415283203125e-06,32.57495045661926,black box.,3.0,"9,8,0","8.74167013168335,9.95842695236206,7.481180667877197","0.3639179766178131,0.5272149443626404,0.4217681884765625","48.14558029174805,55.49306201934815,46.593087673187256","24.067069053649902,28.09820318222046,26.291358947753903","4.468830823898315,7.711309909820557,3.674090623855591","green soda bottle,white bottle,black box","True,True,True","['green soda bottle'],['white bottle'],['black box']","43.23465871810913,34.69015669822693,36.004700660705566","True,True,True",,"finished,finished,finished",True,"black box,green soda bottle,white bottle",,3,0,0,0,0,3,0,3,0,3,trial_2025-12-08_14-48-49__scene3__human/3__exp_3__black_box___human,human,433.6083507537842,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
5.632335662841797,26.622748374938965,2.09808349609375e-05,2.1457672119140625e-06,32.25528907775879,black box.,5.0,"18,13,16,9,0","37.245996952056885,26.77552366256714,32.610459327697754,51.364452600479126,13.15579867362976","0.2094216793775558,0.8421131372451782,0.1815120279788971,0.3107401728630066,0.5284104347229004","90.53728675842284,73.18475699424744,75.58500957489014,96.16842913627625,50.96628785133362","30.763537883758545,30.2519166469574,29.36760687828064,29.83669686317444,24.984863996505737","10.918901205062866,4.593296051025391,4.058264493942261,3.7009143829345694,4.375258922576904","green soda bottle,white box,tomato soup can,white bottle,black box","True,True,True,True,True","['green soda bottle'],['white box'],['tomato soup can'],['white bottle'],['black box']","46.54908585548401,34.48673629760742,45.5821168422699,41.00727438926697,37.727717876434326","True,True,True,True,True",orange fruit,"finished,finished,finished,finished,finished",True,"black box,white box,tomato soup can,white bottle,green soda bottle",orange fruit,5,0,0,0,0,5,0,5,1,3,trial_2025-12-08_15-18-36__scene3__vlm_only/3__exp_2__black_box___vlm_only,vlm_only,834.847398519516,
5.699020147323608,26.439827919006348,1.9550323486328125e-05,2.6226043701171875e-06,32.13904619216919,black box.,5.0,"12,4,13,14,0","61.76378130912781,39.43756914138794,39.34674048423767,28.88522171974182,14.907778978347778","0.3208827674388885,0.3567566573619842,0.2090342491865158,0.3429156839847564,0.4812065362930298","104.9740777015686,78.22607016563416,80.62118101119995,70.77579689025879,52.49806189537048","27.237468004226685,24.139424800872803,27.939272165298465,29.27862787246704,26.07516074180603","4.813222169876099,4.591287136077881,4.348928451538086,3.7509920597076416,3.3695943355560303","green soda bottle,white box,orange,white bottle,black box","True,True,True,True,True","['green soda bottle'],['white box'],['orange'],['white bottle'],['black box']","38.545891761779785,42.12569761276245,39.18197751045227,40.8812141418457,34.15187406539917","True,True,True,True,True",,"finished,finished,finished,finished,finished",True,"black box,white box,white bottle,green soda bottle,orange",,5,0,0,0,0,5,0,5,0,3,trial_2025-12-08_15-18-36__scene3__vlm_only/3__black_box___vlm_only,vlm_only,818.3293600082397,
5.683475732803345,27.710489511489868,2.47955322265625e-05,3.337860107421875e-06,33.394160985946655,black box.,8.0,"5,5,2,5,5,5,5,-1,10,2,12,10,2,4,4,0","24.748552560806274,31.01898217201233,27.800918102264404,24.94808292388916,30.83805251121521,26.705515384674072,33.279261350631714,35.65009665489197,39.45763373374939,27.68557929992676,36.32894682884216,28.442657947540283,47.25770425796509,72.52327728271484,26.54407930374145,9.50731348991394","0.2240514457225799,0.5087158679962158,0.1934753060340881,0.2295936942100525","70.06913828849792,72.67916107177734,73.49947571754456,51.365280866622925","22.821847677230835,22.186442613601685,29.458449363708496,27.273249626159668","4.696805715560913,5.00712251663208,6.005436897277832,5.349167585372925","green soda bottle,white box,green soda bottle,black box","False,True,False,True","[],['white box'],[],['black box']","39.41329765319824,38.75156712532044,45.83433866500855,37.407522439956665","False,True,False,True",,"grasp_choice_failed,grasp_choice_failed,finished,grasp_choice_failed,finished,finished,grasp_choice_failed,finished",True,"black box,white box",,4,0,0,4,0,2,2,2,0,3,trial_2025-12-08_15-18-36__scene3__vlm_only/3__exp_3__black_box___vlm_only,vlm_only,1355.0588989257812,
